date,units_sold,unit_price,cost,daily_revenue,product_type,style,customer_segment,channel,ad_spend
2024-02-06 00:00:00,5,118.66,88.85,593.3,Pants,Casual,Premium,In-store,65.69
2024-11-30 00:00:00,12,87.02,63.31,1044.24,Shirt,Formal,Premium,Online,83.17
2023-08-02 00:00:00,6,52.09,29.51,312.54,Shirt,Formal,Premium,In-store,32.26
2024-09-23 00:00:00,4,6.25,4.47,25,Jacket,Sport,Mid,In-store,34.16
2024-10-03 00:00:00,8,119.97,86.17,959.76,Jacket,Sport,Premium,Online,15.4
2024-03-31 00:00:00,2,37.37,22.95,74.74,Dress,Sport,Mid,In-store,46.59
2024-03-23 00:00:00,9,7.97,3.42,71.73,Pants,Casual,Mid,In-store,44.22
2023-01-15 00:00:00,16,93.1,54.05,1489.6,Dress,Formal,Mid,In-store,56.59
2024-12-05 00:00:00,15,131.56,68.86,1973.4,Shirt,Casual,Mid,In-store,55.8
2023-03-17 00:00:00,7,149.96,93.98,1049.72,Pants,Casual,Premium,In-store,64.2
2023-08-06 00:00:00,12,136.51,70.38,1638.12,Pants,Casual,Premium,In-store,19
2024-07-23 00:00:00,1,112.71,78.51,112.71,Jacket,Casual,Mid,In-store,89.84
2023-10-31 00:00:00,16,63.4,27.68,1014.4,Pants,Sport,Mid,In-store,49.71
2024-06-16 00:00:00,10,115.35,51.51,1153.5,Pants,Casual,Premium,Online,12.7
2024-06-04 00:00:00,18,20.6,9.12,370.8,Dress,Formal,Mid,Online,46.91
2024-04-30 00:00:00,12,57.94,39.99,695.28,Shirt,Formal,Mid,In-store,77.49
2024-02-10 00:00:00,7,38.16,16.3,267.12,Dress,Formal,Budget,Online,75.73
2023-05-09 00:00:00,6,23.3,10.51,139.8,Pants,Sport,Mid,In-store,60.96
2024-04-17 00:00:00,19,90.17,65.82,1713.23,Pants,Sport,Mid,In-store,28.33
2023-07-06 00:00:00,1,116.83,63.83,116.83,Pants,Casual,Premium,Online,21.05
2024-12-17 00:00:00,18,100.77,46.37,1813.86,Pants,Sport,Premium,Online,22.73
2024-09-17 00:00:00,1,14.56,7.5,14.56,Pants,Casual,Budget,In-store,50.38
2023-01-04 00:00:00,1,54.51,40.81,54.51,Shirt,Casual,Budget,Online,26.41
2023-05-29 00:00:00,6,102.25,50.38,613.5,Jacket,Casual,Premium,Online,90.46
2024-10-07 00:00:00,12,104.57,82.65,1254.84,Pants,Casual,Premium,In-store,11.59
2024-10-12 00:00:00,6,121.8,93.48,730.8,Dress,Formal,Mid,In-store,38.06
2024-09-17 00:00:00,10,12.85,8.77,128.5,Dress,Sport,Mid,Online,72.34
2024-10-06 00:00:00,14,120.66,98.75,1689.24,Jacket,Casual,Mid,Online,76.38
2023-12-23 00:00:00,19,124.65,55.32,2368.35,Pants,Sport,Premium,In-store,83.12
2024-06-16 00:00:00,9,40.32,25.93,362.88,Shirt,Casual,Mid,Online,56.8
2023-03-25 00:00:00,13,138.66,111.27,1802.58,Shirt,Casual,Mid,Online,78.52
2023-12-12 00:00:00,3,25.42,16.17,76.26,Dress,Casual,Premium,Online,66.16
2024-07-01 00:00:00,16,94.43,52.33,1510.88,Pants,Sport,Budget,Online,56.79
2024-05-29 00:00:00,15,108.03,89.52,1620.45,Shirt,Sport,Budget,Online,50.46
2024-02-14 00:00:00,11,131.91,54.61,1451.01,Jacket,Casual,Mid,In-store,60.97
2024-02-04 00:00:00,15,10.75,7.82,161.25,Pants,Casual,Premium,In-store,38.77
2024-03-15 00:00:00,3,7.82,6.48,23.46,Dress,Casual,Mid,Online,99.06
2023-04-09 00:00:00,12,62.65,30.54,751.8,Shirt,Sport,Budget,In-store,26.76
2024-02-09 00:00:00,13,28.39,11.66,369.07,Pants,Formal,Premium,Online,99.59
2024-01-11 00:00:00,18,5.53,3.85,99.54,Dress,Sport,Mid,In-store,71.02
2023-07-12 00:00:00,9,44.43,23.31,399.87,Jacket,Sport,Premium,Online,19.17
2023-08-19 00:00:00,2,92.57,37.71,185.14,Jacket,Sport,Budget,In-store,24.33
2024-02-27 00:00:00,3,128.74,95.63,386.22,Jacket,Casual,Budget,Online,69.63
2023-08-31 00:00:00,16,53.48,35.25,855.68,Shirt,Sport,Premium,Online,50.94
2024-11-06 00:00:00,15,74.38,62.24,1115.7,Jacket,Casual,Mid,Online,52.35
2023-01-06 00:00:00,1,73.34,37.06,73.34,Jacket,Casual,Mid,Online,89.26
2024-01-30 00:00:00,17,46.68,38,793.56,Dress,Sport,Mid,Online,54.14
2023-09-05 00:00:00,14,32.16,15.67,450.24,Shirt,Formal,Premium,Online,63.62
2023-03-01 00:00:00,12,91.79,75.09,1101.48,Shirt,Sport,Mid,In-store,70.39
2024-12-16 00:00:00,11,49.07,40.67,539.77,Dress,Casual,Mid,Online,9.9
2024-03-25 00:00:00,11,111.02,56.84,1221.22,Jacket,Sport,Budget,In-store,93.55
2024-04-08 00:00:00,17,55.47,37.21,942.99,Dress,Casual,Premium,Online,14.88
2023-12-12 00:00:00,12,9.01,4.9,108.12,Pants,Casual,Premium,Online,14.59
2023-02-02 00:00:00,3,58.92,25.79,176.76,Dress,Sport,Budget,In-store,96.37
2024-03-23 00:00:00,5,111.75,85.33,558.75,Jacket,Sport,Budget,Online,25.82
2024-06-27 00:00:00,12,108.07,82.59,1296.84,Shirt,Sport,Budget,In-store,63.25
2024-06-27 00:00:00,3,147.93,115.57,443.79,Jacket,Casual,Mid,In-store,89.66
2023-09-23 00:00:00,20,136.51,82.67,2730.2,Shirt,Casual,Mid,In-store,16.03
2023-01-16 00:00:00,19,9.31,7.85,176.89,Pants,Sport,Budget,Online,33.33
2023-09-26 00:00:00,9,104.75,79.09,942.75,Dress,Sport,Budget,In-store,25.03
2024-06-19 00:00:00,13,82.08,54.15,1067.04,Jacket,Sport,Mid,In-store,40.87
2023-03-09 00:00:00,12,88.8,61.75,1065.6,Shirt,Casual,Premium,In-store,47.62
2024-06-25 00:00:00,5,12.07,5.17,60.35,Jacket,Sport,Mid,In-store,15.27
2023-05-22 00:00:00,16,106.55,47.22,1704.8,Pants,Casual,Mid,Online,87.6
2024-07-23 00:00:00,12,93.44,53.48,1121.28,Shirt,Sport,Mid,Online,49.15
2024-01-13 00:00:00,6,51.44,43.3,308.64,Pants,Sport,Budget,In-store,10.74
2024-01-18 00:00:00,3,114.52,45.97,343.56,Pants,Formal,Budget,In-store,39.81
2023-08-22 00:00:00,16,116.32,58.35,1861.12,Shirt,Casual,Budget,Online,72.15
2023-01-30 00:00:00,10,47.23,20.53,472.3,Jacket,Sport,Mid,In-store,66.69
2023-05-25 00:00:00,13,62.19,28.76,808.47,Shirt,Formal,Mid,In-store,62.08
2023-01-30 00:00:00,13,62.27,36.25,809.51,Dress,Casual,Mid,Online,30.45
2023-02-11 00:00:00,19,34.06,13.7,647.14,Shirt,Sport,Premium,In-store,57.65
2024-03-24 00:00:00,8,21.99,13.18,175.92,Pants,Formal,Premium,In-store,51.42
2024-12-26 00:00:00,5,94.97,72.37,474.85,Shirt,Formal,Budget,In-store,96.5
2024-12-03 00:00:00,7,67.31,36.4,471.17,Pants,Casual,Mid,Online,43.69
2024-07-16 00:00:00,15,35.28,18.54,529.2,Shirt,Sport,Premium,Online,29.95
2023-11-06 00:00:00,7,33.97,18.2,237.79,Jacket,Casual,Mid,In-store,9.06
2023-01-22 00:00:00,6,134.33,82.55,805.98,Shirt,Formal,Mid,In-store,41.43
2023-08-26 00:00:00,10,119.63,74.19,1196.3,Jacket,Formal,Mid,In-store,99.76
2024-05-15 00:00:00,19,144.22,74.14,2740.18,Jacket,Casual,Premium,In-store,49.08
2024-11-30 00:00:00,13,48.05,40.82,624.65,Shirt,Formal,Mid,In-store,80.04
2024-08-16 00:00:00,7,130.62,87.14,914.34,Dress,Casual,Premium,In-store,87.3
2023-04-15 00:00:00,9,100.4,53.99,903.6,Shirt,Formal,Budget,In-store,15.94
2024-09-26 00:00:00,12,130.66,87.58,1567.92,Jacket,Casual,Premium,In-store,63.23
2023-01-16 00:00:00,4,131.29,82.45,525.16,Pants,Sport,Mid,Online,24.35
2024-12-14 00:00:00,2,146.74,83.14,293.48,Pants,Formal,Budget,In-store,69.98
2024-10-16 00:00:00,1,63.12,44.85,63.12,Dress,Casual,Mid,In-store,5.28
2024-09-07 00:00:00,7,98.06,74.43,686.42,Pants,Casual,Mid,In-store,35.65
2024-12-02 00:00:00,5,104.55,65.9,522.75,Shirt,Formal,Premium,In-store,57.37
2023-03-26 00:00:00,5,129.09,57.71,645.45,Pants,Formal,Mid,In-store,56.98
2024-09-15 00:00:00,9,144.9,62.82,1304.1,Dress,Sport,Mid,In-store,61.05
2023-05-22 00:00:00,11,60.51,27.63,665.61,Jacket,Formal,Budget,Online,44.95
2024-12-22 00:00:00,1,44.52,34.79,44.52,Dress,Formal,Mid,In-store,42.12
2023-01-19 00:00:00,18,115.45,63.17,2078.1,Jacket,Casual,Budget,In-store,11.01
2024-08-11 00:00:00,13,20.93,12.62,272.09,Jacket,Sport,Budget,In-store,83.65
2023-05-02 00:00:00,7,63.44,48.52,444.08,Jacket,Sport,Premium,Online,24.85
2023-09-24 00:00:00,14,33.8,17.66,473.2,Pants,Sport,Mid,In-store,75.15
2024-08-14 00:00:00,12,67.7,33.87,812.4,Shirt,Casual,Premium,In-store,19.02
2024-10-12 00:00:00,16,11.25,5.9,180,Shirt,Formal,Budget,Online,12.85
2024-09-16 00:00:00,20,122.62,52.74,2452.4,Dress,Formal,Budget,In-store,82.79
2023-11-27 00:00:00,7,81.58,48.63,571.06,Shirt,Formal,Budget,Online,66.8
2024-12-14 00:00:00,1,52.27,32.08,52.27,Jacket,Sport,Budget,Online,21.75
2024-11-27 00:00:00,17,22.05,15.78,374.85,Dress,Sport,Mid,In-store,54.7
2024-03-19 00:00:00,6,8.85,4.88,53.1,Shirt,Sport,Premium,In-store,52
2023-05-05 00:00:00,7,128.27,58.86,897.89,Shirt,Sport,Budget,In-store,82.78
2023-05-07 00:00:00,7,101.27,42.96,708.89,Jacket,Formal,Mid,Online,59.43
2023-02-26 00:00:00,5,18.04,12.09,90.2,Dress,Casual,Budget,In-store,72.97
2024-11-21 00:00:00,1,142.48,65.41,142.48,Dress,Formal,Premium,In-store,77.59
2024-04-28 00:00:00,20,83.26,44.53,1665.2,Pants,Formal,Budget,In-store,16.42
2023-03-08 00:00:00,8,14.61,8.38,116.88,Dress,Sport,Mid,In-store,37.22
2023-11-03 00:00:00,6,75.24,61.44,451.44,Shirt,Sport,Premium,In-store,47.67
2024-04-30 00:00:00,1,35.95,22.52,35.95,Shirt,Casual,Budget,In-store,20.83
2023-04-01 00:00:00,13,135.08,97.21,1756.04,Jacket,Sport,Mid,In-store,22.1
2024-03-17 00:00:00,4,43.7,22.25,174.8,Pants,Formal,Premium,Online,10.55
2024-04-28 00:00:00,2,35.77,16.32,71.54,Dress,Sport,Premium,Online,19.38
2023-07-29 00:00:00,14,64.2,26.05,898.8,Jacket,Formal,Premium,Online,93.99
2023-07-07 00:00:00,1,32.55,18,32.55,Shirt,Casual,Budget,Online,84.49
2023-05-26 00:00:00,7,85.76,56.91,600.32,Dress,Formal,Premium,In-store,81.7
2024-10-18 00:00:00,18,109.19,91.98,1965.42,Shirt,Sport,Mid,Online,74.31
2024-12-11 00:00:00,4,79.48,57.69,317.92,Shirt,Casual,Mid,Online,49.84
2023-04-24 00:00:00,5,121.04,84.37,605.2,Jacket,Formal,Mid,In-store,98.22
2024-07-21 00:00:00,16,38.65,24.87,618.4,Jacket,Casual,Mid,Online,70.05
2023-06-21 00:00:00,16,43.6,29.53,697.6,Dress,Casual,Mid,In-store,11.4
2023-10-18 00:00:00,2,35.04,26.07,70.08,Dress,Formal,Mid,In-store,59.58
2024-08-31 00:00:00,2,35.87,24.63,71.74,Shirt,Sport,Budget,Online,91.78
2024-09-11 00:00:00,7,32.54,26.66,227.78,Jacket,Casual,Mid,In-store,27.63
2024-03-14 00:00:00,12,69.45,44.02,833.4,Jacket,Sport,Mid,Online,43.01
2023-10-28 00:00:00,7,84.3,51.7,590.1,Pants,Formal,Mid,In-store,85.7
2023-08-20 00:00:00,15,60.65,30.27,909.75,Dress,Casual,Premium,Online,66.02
2024-10-31 00:00:00,7,115.58,58.68,809.06,Dress,Formal,Budget,Online,71.14
2024-11-02 00:00:00,15,56.15,45.35,842.25,Shirt,Sport,Mid,Online,15.26
2023-03-01 00:00:00,17,64.08,25.89,1089.36,Dress,Casual,Mid,In-store,80.63
2024-06-04 00:00:00,17,66.68,46.1,1133.56,Jacket,Sport,Mid,In-store,56.8
2024-09-09 00:00:00,1,18.3,10.08,18.3,Dress,Sport,Premium,Online,83.63
2024-04-03 00:00:00,3,46.3,27.14,138.9,Shirt,Sport,Budget,Online,51.32
2024-07-19 00:00:00,11,75.09,51.6,825.99,Jacket,Formal,Budget,In-store,37.62
2024-02-17 00:00:00,5,78.76,40.75,393.8,Pants,Formal,Premium,Online,72.96
2024-09-04 00:00:00,11,23.72,18.27,260.92,Pants,Sport,Mid,Online,26.79
2024-03-21 00:00:00,15,103.37,46.83,1550.55,Dress,Sport,Premium,Online,72.59
2024-11-30 00:00:00,12,21.32,10.76,255.84,Shirt,Formal,Mid,In-store,90.51
2023-04-16 00:00:00,6,134.32,102.4,805.92,Pants,Sport,Premium,In-store,66.66
2023-03-29 00:00:00,16,74.87,31.8,1197.92,Dress,Casual,Premium,Online,57.83
2023-06-06 00:00:00,15,115.66,69.91,1734.9,Pants,Casual,Premium,Online,26.75
2024-09-22 00:00:00,16,28.87,16.63,461.92,Pants,Formal,Premium,Online,77.18
2024-05-25 00:00:00,5,118.03,96.11,590.15,Jacket,Sport,Premium,Online,78.86
2023-02-26 00:00:00,10,140.96,68.53,1409.6,Jacket,Casual,Premium,Online,26.06
2023-09-03 00:00:00,10,79.06,41.29,790.6,Jacket,Sport,Premium,Online,21.11
2024-07-14 00:00:00,14,135.14,69.46,1891.96,Jacket,Formal,Premium,Online,7.89
2024-01-05 00:00:00,9,75.01,41.28,675.09,Pants,Sport,Mid,In-store,41.29
2024-04-17 00:00:00,16,55.8,41.01,892.8,Pants,Casual,Budget,In-store,7.98
2023-07-20 00:00:00,13,44.58,21.99,579.54,Pants,Casual,Mid,In-store,59.1
2023-01-07 00:00:00,14,10.15,7.32,142.1,Shirt,Casual,Mid,Online,13.05
2023-12-01 00:00:00,13,29.31,20.03,381.03,Jacket,Formal,Premium,Online,57.26
2024-08-08 00:00:00,20,129.72,62.95,2594.4,Jacket,Formal,Mid,Online,10.89
2024-02-20 00:00:00,5,67.78,55.47,338.9,Pants,Sport,Premium,Online,28.66
2023-05-24 00:00:00,8,134.76,59.75,1078.08,Dress,Formal,Mid,Online,26.77
2023-07-16 00:00:00,9,5.57,3.29,50.13,Jacket,Sport,Mid,In-store,96.9
2024-06-20 00:00:00,19,68.8,45.22,1307.2,Pants,Casual,Budget,Online,72.19
2024-04-23 00:00:00,16,33.38,17.35,534.08,Pants,Formal,Budget,In-store,50.04
2023-03-11 00:00:00,1,110.96,84.55,110.96,Shirt,Formal,Premium,Online,44.9
2023-10-30 00:00:00,15,134.08,108.67,2011.2,Jacket,Sport,Budget,Online,59.27
2023-08-13 00:00:00,3,125.41,81.95,376.23,Jacket,Formal,Premium,In-store,25.3
2024-10-31 00:00:00,6,145.81,67.37,874.86,Shirt,Sport,Budget,Online,5.92
2024-12-26 00:00:00,7,54.53,32.31,381.71,Dress,Sport,Budget,Online,89.55
2023-09-08 00:00:00,20,135.55,100.6,2711,Pants,Casual,Premium,Online,46.64
2024-03-29 00:00:00,10,19.85,14.61,198.5,Jacket,Sport,Premium,Online,56.46
2023-08-12 00:00:00,16,20.04,9.81,320.64,Pants,Casual,Premium,Online,54.78
2024-04-25 00:00:00,13,115.75,84.95,1504.75,Shirt,Formal,Premium,In-store,94.89
2024-01-20 00:00:00,2,108.87,85.57,217.74,Shirt,Casual,Premium,In-store,93.53
2024-11-20 00:00:00,6,56.24,26.09,337.44,Shirt,Sport,Premium,Online,7.14
2024-11-13 00:00:00,3,63.29,52.25,189.87,Dress,Casual,Budget,Online,53.51
2024-08-23 00:00:00,5,17.2,12.32,86,Dress,Casual,Budget,Online,37.36
2024-02-28 00:00:00,18,101.84,79.74,1833.12,Jacket,Formal,Budget,In-store,66.21
2023-10-01 00:00:00,18,8.86,4.72,159.48,Dress,Formal,Mid,In-store,89.6
2024-03-20 00:00:00,19,102.83,70.73,1953.77,Jacket,Casual,Premium,In-store,51.28
2024-02-08 00:00:00,15,148.29,109.78,2224.35,Jacket,Sport,Premium,Online,8.88
2023-09-10 00:00:00,7,13.38,9.91,93.66,Shirt,Casual,Budget,Online,24.71
2024-11-22 00:00:00,20,64.73,43.48,1294.6,Dress,Casual,Mid,Online,57.88
2023-05-30 00:00:00,11,24.12,19.66,265.32,Pants,Sport,Premium,In-store,41.88
2024-01-31 00:00:00,6,46.45,21.43,278.7,Dress,Casual,Mid,Online,76.34
2023-02-26 00:00:00,9,75.44,57.65,678.96,Dress,Formal,Mid,Online,66.48
2023-10-28 00:00:00,2,107.55,61.11,215.1,Pants,Formal,Budget,In-store,62.7
2024-05-24 00:00:00,4,81.18,68.95,324.72,Shirt,Casual,Budget,Online,95.74
2023-03-27 00:00:00,14,8.7,5.65,121.8,Shirt,Sport,Premium,Online,34.94
2024-05-06 00:00:00,4,48.32,32.1,193.28,Dress,Casual,Mid,Online,83.02
2023-12-06 00:00:00,4,43.76,21.67,175.04,Shirt,Casual,Budget,Online,59.86
2023-08-25 00:00:00,4,127.49,74.02,509.96,Dress,Sport,Budget,In-store,90.05
2024-12-02 00:00:00,13,41.75,18.09,542.75,Jacket,Casual,Budget,Online,16.71
2023-07-14 00:00:00,12,74.88,55.29,898.56,Jacket,Formal,Mid,In-store,71.58
2023-12-31 00:00:00,4,40.31,33.82,161.24,Shirt,Formal,Mid,Online,49.92
2024-02-14 00:00:00,9,102.59,76.07,923.31,Pants,Sport,Mid,In-store,69.82
2023-01-31 00:00:00,16,43.85,19.66,701.6,Dress,Sport,Premium,Online,12.44
2023-08-07 00:00:00,7,39.9,22.85,279.3,Pants,Sport,Budget,In-store,74.83
2024-08-07 00:00:00,2,54.39,26.49,108.78,Pants,Casual,Budget,Online,33.86
2024-03-29 00:00:00,3,47.26,25.38,141.78,Shirt,Sport,Premium,Online,48.1
2023-06-07 00:00:00,2,22.76,19.25,45.52,Dress,Formal,Premium,Online,53.21
2023-07-15 00:00:00,6,74.79,30.31,448.74,Dress,Casual,Mid,Online,87.09
2023-08-04 00:00:00,7,27.9,22.5,195.3,Shirt,Sport,Budget,In-store,13.83
2023-03-12 00:00:00,12,5.69,2.82,68.28,Shirt,Sport,Mid,Online,75.86
2024-11-09 00:00:00,8,74.24,37.84,593.92,Jacket,Sport,Mid,In-store,11.9
2024-10-27 00:00:00,16,104.17,70.35,1666.72,Dress,Formal,Budget,Online,37.63
2024-10-06 00:00:00,12,23.69,10.57,284.28,Dress,Sport,Premium,Online,5.94
2024-04-24 00:00:00,15,125.67,79.48,1885.05,Shirt,Sport,Budget,In-store,88.81
2024-11-21 00:00:00,14,76.45,62.1,1070.3,Shirt,Sport,Premium,In-store,37.1
2023-12-13 00:00:00,2,23.76,17.19,47.52,Shirt,Formal,Mid,Online,25.91
2024-01-18 00:00:00,1,118.45,65.86,118.45,Shirt,Sport,Premium,Online,76.15
2024-07-07 00:00:00,10,34.83,23.2,348.3,Shirt,Formal,Budget,In-store,54.46
2023-03-12 00:00:00,9,72.29,40.44,650.61,Pants,Casual,Premium,In-store,11.15
2023-06-23 00:00:00,19,137.54,89.02,2613.26,Jacket,Casual,Premium,In-store,62.13
2023-03-20 00:00:00,17,131.85,80.21,2241.45,Dress,Formal,Premium,In-store,93.21
2024-12-12 00:00:00,10,11.49,4.89,114.9,Dress,Casual,Budget,In-store,26.3
2023-01-21 00:00:00,11,75.63,41.76,831.93,Jacket,Casual,Mid,In-store,83.24
2023-07-17 00:00:00,15,124.23,61.95,1863.45,Pants,Casual,Mid,In-store,46.36
2024-04-28 00:00:00,2,126.17,67.49,252.34,Jacket,Formal,Mid,Online,70.23
2023-10-19 00:00:00,17,141.66,78.69,2408.22,Jacket,Formal,Mid,Online,77.04
2023-03-26 00:00:00,15,81.29,37.71,1219.35,Shirt,Sport,Mid,Online,37.08
2023-05-07 00:00:00,2,116.29,98.81,232.58,Shirt,Casual,Premium,In-store,25.02
2024-06-16 00:00:00,10,128.72,78.92,1287.2,Shirt,Formal,Mid,Online,68.92
2024-11-20 00:00:00,19,79.23,47.56,1505.37,Jacket,Sport,Budget,In-store,61.55
2023-06-15 00:00:00,14,12.45,5.05,174.3,Pants,Sport,Budget,Online,86.5
2023-06-05 00:00:00,15,62.64,32.59,939.6,Pants,Casual,Budget,In-store,60.83
2024-05-15 00:00:00,14,108.32,51.8,1516.48,Dress,Formal,Budget,In-store,5.99
2024-07-02 00:00:00,20,41.97,19.12,839.4,Dress,Formal,Budget,Online,17.52
2024-04-12 00:00:00,10,67.22,51.63,672.2,Pants,Formal,Budget,In-store,29.37
2024-12-23 00:00:00,11,76.25,58.89,838.75,Pants,Sport,Premium,Online,46.43
2023-08-16 00:00:00,18,102.44,46.24,1843.92,Pants,Formal,Premium,In-store,53.38
2023-08-09 00:00:00,14,103.72,59.54,1452.08,Pants,Formal,Mid,In-store,54.04
2023-09-26 00:00:00,11,55.04,46.44,605.44,Dress,Formal,Budget,Online,84.36
2024-05-12 00:00:00,6,82.72,65.89,496.32,Shirt,Casual,Mid,In-store,45.59
2023-05-28 00:00:00,6,143.58,64.8,861.48,Shirt,Casual,Mid,Online,86.9
2024-07-19 00:00:00,15,120.84,88.36,1812.6,Shirt,Casual,Budget,In-store,30.03
2024-06-13 00:00:00,17,10.65,8.24,181.05,Shirt,Casual,Premium,In-store,38.79
2024-12-21 00:00:00,2,69.25,34.55,138.5,Jacket,Sport,Budget,In-store,83.68
2023-04-20 00:00:00,6,58.12,40.06,348.72,Shirt,Casual,Premium,Online,36.11
2023-12-21 00:00:00,5,34.45,16.91,172.25,Dress,Sport,Mid,Online,54.39
2023-07-16 00:00:00,5,97.84,56.82,489.2,Shirt,Casual,Premium,Online,94.79
2024-12-22 00:00:00,10,85.33,36.6,853.3,Pants,Sport,Budget,Online,25.89
2023-05-07 00:00:00,17,138.22,97.82,2349.74,Pants,Casual,Premium,Online,50.13
2023-08-25 00:00:00,20,86.44,48.64,1728.8,Jacket,Casual,Budget,Online,76.49
2023-08-09 00:00:00,14,100.02,74.13,1400.28,Pants,Formal,Budget,In-store,98.44
2024-05-04 00:00:00,6,59.64,39.63,357.84,Jacket,Sport,Mid,Online,93.58
2024-10-26 00:00:00,5,91.62,49.8,458.1,Shirt,Formal,Budget,Online,30.48
2024-07-24 00:00:00,5,51.09,41.92,255.45,Jacket,Formal,Mid,In-store,26.96
2024-04-22 00:00:00,16,96.46,49.61,1543.36,Jacket,Sport,Premium,In-store,76.7
2023-06-14 00:00:00,11,14.25,9.67,156.75,Pants,Casual,Mid,Online,55.01
2024-05-06 00:00:00,1,20.3,12.69,20.3,Jacket,Sport,Premium,Online,31.32
2023-01-02 00:00:00,17,46.29,22.66,786.93,Shirt,Sport,Mid,In-store,30.92
2023-04-15 00:00:00,1,13.58,7.67,13.58,Pants,Formal,Mid,Online,15.05
2024-08-03 00:00:00,19,84.85,42.1,1612.15,Shirt,Casual,Budget,In-store,70.52
2023-05-14 00:00:00,18,108.53,44.97,1953.54,Pants,Casual,Premium,Online,29.77
2024-07-15 00:00:00,4,7.82,5.78,31.28,Shirt,Casual,Budget,Online,20.14
2023-11-07 00:00:00,3,7.4,5.44,22.2,Dress,Sport,Budget,In-store,53.29
2024-07-30 00:00:00,2,29.11,12.75,58.22,Dress,Formal,Premium,Online,53.8
2023-04-15 00:00:00,6,60.48,27.25,362.88,Dress,Casual,Mid,In-store,37.75
2024-11-22 00:00:00,2,53.62,41.72,107.24,Dress,Casual,Budget,Online,54.59
2023-12-16 00:00:00,10,52.98,34.61,529.8,Jacket,Casual,Mid,Online,36.13
2023-04-05 00:00:00,15,135.75,54.66,2036.25,Shirt,Casual,Premium,Online,93.97
2024-02-18 00:00:00,18,137.9,84.32,2482.2,Jacket,Sport,Premium,Online,40.33
2024-02-29 00:00:00,6,24.34,14.94,146.04,Pants,Formal,Mid,Online,78.55
2024-11-10 00:00:00,1,110.35,77.2,110.35,Pants,Sport,Mid,In-store,61.11
2024-01-11 00:00:00,6,74.81,45.09,448.86,Jacket,Sport,Budget,In-store,36.34
2023-05-28 00:00:00,14,48.44,40.53,678.16,Jacket,Casual,Mid,In-store,80.23
2024-11-29 00:00:00,11,93.18,77.65,1024.98,Jacket,Formal,Premium,Online,43.76
2023-03-14 00:00:00,5,23.89,17.09,119.45,Pants,Formal,Budget,Online,80.2
2023-07-22 00:00:00,18,21.41,9.3,385.38,Jacket,Casual,Premium,In-store,10.47
2023-05-31 00:00:00,8,15.27,8.18,122.16,Shirt,Sport,Budget,Online,39.7
2024-09-08 00:00:00,3,146.68,97.59,440.04,Jacket,Sport,Budget,Online,70.01
2024-04-13 00:00:00,16,117.54,58.79,1880.64,Jacket,Formal,Budget,In-store,24.23
2024-02-14 00:00:00,6,45.49,36.89,272.94,Pants,Sport,Mid,In-store,35.64
2024-08-08 00:00:00,12,26.02,19.69,312.24,Jacket,Casual,Budget,Online,89.08
2023-07-25 00:00:00,15,119.44,76.56,1791.6,Pants,Casual,Budget,Online,24.18
2023-01-24 00:00:00,16,57.9,25.1,926.4,Jacket,Sport,Premium,Online,90.09
2023-03-27 00:00:00,17,42.74,35.7,726.58,Pants,Formal,Premium,In-store,64.66
2023-01-28 00:00:00,8,92.63,58.1,741.04,Jacket,Casual,Premium,Online,56.61
2023-06-16 00:00:00,10,96.98,80.56,969.8,Shirt,Casual,Mid,In-store,94.6
2023-08-18 00:00:00,18,18.27,9.82,328.86,Shirt,Sport,Mid,Online,12.44
2023-10-03 00:00:00,19,131.57,54.68,2499.83,Pants,Formal,Premium,In-store,78.98
2023-03-25 00:00:00,19,73.5,61.73,1396.5,Dress,Formal,Budget,Online,19.09
2024-01-28 00:00:00,17,108.87,53.11,1850.79,Dress,Sport,Mid,Online,36.86
2023-01-21 00:00:00,15,93.2,56.83,1398,Jacket,Casual,Budget,Online,81.59
2023-08-09 00:00:00,14,29.75,12.47,416.5,Dress,Sport,Budget,In-store,10.51
2024-09-14 00:00:00,17,125.92,60.17,2140.64,Dress,Sport,Mid,In-store,12.95
2024-09-05 00:00:00,10,57.44,23.56,574.4,Pants,Casual,Premium,Online,20.6
2023-10-07 00:00:00,6,113.36,50.48,680.16,Pants,Casual,Premium,In-store,12.03
2023-12-27 00:00:00,15,34.13,22.19,511.95,Pants,Sport,Premium,Online,27.31
2023-07-22 00:00:00,17,30,13.7,510,Shirt,Sport,Budget,In-store,17.61
2024-04-01 00:00:00,17,71.26,43.91,1211.42,Dress,Formal,Mid,In-store,99.76
2023-09-20 00:00:00,9,111.41,89.19,1002.69,Shirt,Sport,Mid,Online,72.74
2023-03-09 00:00:00,4,145.24,95.19,580.96,Shirt,Formal,Mid,In-store,52.65
2023-12-31 00:00:00,10,138.92,107.83,1389.2,Dress,Casual,Mid,Online,56.54
2024-08-18 00:00:00,2,37.66,29.55,75.32,Shirt,Sport,Premium,Online,8.01
2023-08-01 00:00:00,17,121.94,68.83,2072.98,Jacket,Casual,Premium,Online,76.12
2023-04-19 00:00:00,15,93.86,63.11,1407.9,Dress,Formal,Mid,Online,88.76
2024-01-02 00:00:00,3,37.57,28.11,112.71,Dress,Sport,Premium,In-store,64.49
2024-02-20 00:00:00,8,66.95,47.1,535.6,Pants,Casual,Mid,In-store,45.74
